,X,DOSE,DOSE_UNIT,RECOMP_DOSE
13036,3017307015,0,mg/kg,NA
13037,3017307014,0,mg/kg,NA
13038,3017306019,800,mg/kg,NA
13039,3017306018,800,mg/kg,NA
13040,3017306017,800,mg/kg,NA
13041,3017306016,240,mg/kg,NA
13042,3017306015,240,mg/kg,NA
13043,3017306014,240,mg/kg,NA
13044,3017306013,80,mg/kg,NA
13045,3017306012,80,mg/kg,NA
13046,3017306011,80,mg/kg,NA
13047,3017306010,0,mg/kg,NA
13048,3017306009,0,mg/kg,NA
13049,3017306008,0,mg/kg,NA
13050,3017306007,800,mg/kg,NA
13051,3017306006,800,mg/kg,NA
13052,3017306005,800,mg/kg,NA
13053,3017306004,240,mg/kg,NA
13054,3017306003,240,mg/kg,NA
13055,3017306002,240,mg/kg,NA
13056,3017306001,80,mg/kg,NA
13057,3017305030,80,mg/kg,NA
13058,3017305029,80,mg/kg,NA
13059,3017305028,0,mg/kg,NA
13060,3017305027,0,mg/kg,NA
13061,3017305026,0,mg/kg,NA
13062,3017302019,1000,mg/kg,NA
13063,3017302018,1000,mg/kg,NA
13064,3017302017,1000,mg/kg,NA
13065,3017302016,300,mg/kg,NA
13066,3017302015,300,mg/kg,NA
13067,3017302014,300,mg/kg,NA
13068,3017302013,100,mg/kg,NA
13069,3017302012,100,mg/kg,NA
13070,3017302011,100,mg/kg,NA
13071,3017302010,0,mg/kg,NA
13072,3017302009,0,mg/kg,NA
13073,3017302008,0,mg/kg,NA
13074,3017302007,1000,mg/kg,NA
13075,3017302006,1000,mg/kg,NA
13076,3017302005,1000,mg/kg,NA
13077,3017302004,300,mg/kg,NA
13078,3017302003,300,mg/kg,NA
13079,3017302002,300,mg/kg,NA
13080,3017302001,100,mg/kg,NA
13081,3017301030,100,mg/kg,NA
13082,3017301029,100,mg/kg,NA
13083,3017301027,0,mg/kg,NA
13084,3017301026,0,mg/kg,NA
13085,3017301025,240,mg/kg,NA
13086,3017300030,800,mg/kg,NA
13087,3017300029,800,mg/kg,NA
13088,3017300028,800,mg/kg,NA
13089,3017300027,240,mg/kg,NA
13090,3017300026,240,mg/kg,NA
13091,3017300025,240,mg/kg,NA
13092,3017300024,80,mg/kg,NA
13093,3017300023,80,mg/kg,NA
13094,3017300022,80,mg/kg,NA
13095,3017300021,0,mg/kg,NA
13096,3017300020,0,mg/kg,NA
13097,3017300019,0,mg/kg,NA
13098,3017300018,800,mg/kg,NA
13099,3017300017,800,mg/kg,NA
13100,3017300016,800,mg/kg,NA
13101,3017300015,240,mg/kg,NA
13102,3017300014,240,mg/kg,NA
13103,3017300013,240,mg/kg,NA
13104,3017300012,80,mg/kg,NA
13105,3017300011,80,mg/kg,NA
13106,3017300010,80,mg/kg,NA
13107,3017300009,0,mg/kg,NA
13108,3017300008,0,mg/kg,NA
13109,3017300007,0,mg/kg,NA
13110,3017300006,100,mg/kg,NA
13111,3017300005,100,mg/kg,NA
13112,3017300004,100,mg/kg,NA
13113,3017300003,0,mg/kg,NA
13114,3017300002,0,mg/kg,NA
13115,3017300001,0,mg/kg,NA
13116,3017299030,1000,mg/kg,NA
13117,3017299029,1000,mg/kg,NA
13118,3017299028,1000,mg/kg,NA
13119,3017299027,300,mg/kg,NA
13120,3017299026,300,mg/kg,NA
13121,3017299025,300,mg/kg,NA
13122,3017298030,100,mg/kg,NA
13123,3017298029,100,mg/kg,NA
13124,3017298028,100,mg/kg,NA
13125,3017298027,0,mg/kg,NA
13126,3017298026,0,mg/kg,NA
13127,3017298025,0,mg/kg,NA
13128,3017298024,800,mg/kg,NA
13129,3017298023,800,mg/kg,NA
13130,3017298022,800,mg/kg,NA
13131,3017298021,240,mg/kg,NA
13132,3017298020,240,mg/kg,NA
13133,3017298018,80,mg/kg,NA
13134,3017298017,80,mg/kg,NA
13135,3017298016,80,mg/kg,NA
13136,3017298015,0,mg/kg,NA
13137,3017298014,0,mg/kg,NA
13138,3017298013,0,mg/kg,NA
13139,3017298012,800,mg/kg,NA
13140,3017298011,800,mg/kg,NA
13141,3017298010,800,mg/kg,NA
13142,3017298009,240,mg/kg,NA
13143,3017298008,240,mg/kg,NA
13144,3017298007,240,mg/kg,NA
13145,3017298006,80,mg/kg,NA
13146,3017298005,80,mg/kg,NA
13147,3017298004,80,mg/kg,NA
13148,3017298003,0,mg/kg,NA
13149,3017298002,0,mg/kg,NA
13150,3017298001,0,mg/kg,NA
13151,3017297030,1000,mg/kg,NA
13152,3017297029,1000,mg/kg,NA
13153,3017297028,1000,mg/kg,NA
13154,3017297027,300,mg/kg,NA
13155,3017297026,300,mg/kg,NA
13156,3017297025,300,mg/kg,NA
13157,3017296025,300,mg/kg,NA
13158,3017296024,200,mg/kg,NA
13159,3017296023,200,mg/kg,NA
13160,3017296022,200,mg/kg,NA
13161,3017296021,60,mg/kg,NA
13162,3017296020,0,mg/kg,NA
13163,3017296019,0,mg/kg,NA
13164,3017296016,0,mg/kg,NA
13165,3017296015,0,mg/kg,NA
13166,3017296014,5,mg/kg,NA
13167,3017296011,0,mg/kg,NA
13168,3017296009,0.5,mg/kg,NA
13169,3017296008,800,mg/kg,NA
13170,3017296007,800,mg/kg,NA
13171,3017296006,800,mg/kg,NA
13172,3017296005,240,mg/kg,NA
13173,3017296004,240,mg/kg,NA
13174,3017296003,240,mg/kg,NA
13175,3017296002,80,mg/kg,NA
13176,3017296001,80,mg/kg,NA
13177,3017295030,0,mg/kg,NA
13178,3017295029,0,mg/kg,NA
13179,3017295028,0,mg/kg,NA
13180,3017295027,800,mg/kg,NA
13181,3017295026,240,mg/kg,NA
13182,3017295024,30,mg/kg,NA
13183,3017295023,30,mg/kg,NA
13184,3017295022,30,mg/kg,NA
13185,3017295021,10,mg/kg,NA
13186,3017295020,10,mg/kg,NA
13187,3017295019,10,mg/kg,NA
13188,3017295018,3,mg/kg,NA
13189,3017295017,3,mg/kg,NA
13190,3017295016,3,mg/kg,NA
13191,3017295015,0,mg/kg,NA
13192,3017295014,0,mg/kg,NA
13193,3017295013,0,mg/kg,NA
13194,3017295012,30,mg/kg,NA
13195,3017295011,30,mg/kg,NA
13196,3017295010,30,mg/kg,NA
13197,3017295009,10,mg/kg,NA
13198,3017295008,10,mg/kg,NA
13199,3017295007,10,mg/kg,NA
13200,3017295006,3,mg/kg,NA
13201,3017295005,3,mg/kg,NA
13202,3017295004,3,mg/kg,NA
13203,3017295003,0,mg/kg,NA
13204,3017295002,0,mg/kg,NA
13205,3017294028,200,mg/kg,NA
13206,3017294027,200,mg/kg,NA
13207,3017294026,200,mg/kg,NA
13208,3017294025,60,mg/kg,NA
13209,3017294024,60,mg/kg,NA
13210,3017294023,60,mg/kg,NA
13211,3017294022,20,mg/kg,NA
13212,3017294021,20,mg/kg,NA
13213,3017294020,20,mg/kg,NA
13214,3017294019,0,mg/kg,NA
13215,3017294018,0,mg/kg,NA
13216,3017294017,0,mg/kg,NA
13217,3017294016,200,mg/kg,NA
13218,3017294015,200,mg/kg,NA
13219,3017294014,200,mg/kg,NA
13220,3017294013,60,mg/kg,NA
13221,3017294012,60,mg/kg,NA
13222,3017294011,60,mg/kg,NA
13223,3017294010,20,mg/kg,NA
13224,3017294009,20,mg/kg,NA
13225,3017294008,20,mg/kg,NA
13226,3017294007,0,mg/kg,NA
13227,3017294006,0,mg/kg,NA
13228,3017294005,0,mg/kg,NA
13229,3017292016,30,mg/kg,NA
13230,3017292015,30,mg/kg,NA
13231,3017292014,30,mg/kg,NA
13232,3017292013,10,mg/kg,NA
13233,3017292012,10,mg/kg,NA
13234,3017292011,10,mg/kg,NA
13235,3017292010,3,mg/kg,NA
13236,3017292009,3,mg/kg,NA
13237,3017292008,3,mg/kg,NA
13238,3017292007,0,mg/kg,NA
13239,3017292006,0,mg/kg,NA
13240,3017292005,0,mg/kg,NA
13241,3017292004,30,mg/kg,NA
13242,3017292003,30,mg/kg,NA
13243,3017292002,30,mg/kg,NA
13244,3017292001,10,mg/kg,NA
13245,3017291030,10,mg/kg,NA
13246,3017291029,10,mg/kg,NA
13247,3017291028,3,mg/kg,NA
13248,3017291027,3,mg/kg,NA
13249,3017291026,3,mg/kg,NA
13250,3017291025,0,mg/kg,NA
13251,3017291024,0,mg/kg,NA
13252,3017291023,0,mg/kg,NA
13253,3017291022,800,mg/kg,NA
13254,3017291021,240,mg/kg,NA
13255,3017291020,240,mg/kg,NA
13256,3017291019,240,mg/kg,NA
13257,3017291018,80,mg/kg,NA
13258,3017291017,80,mg/kg,NA
13259,3017291016,80,mg/kg,NA
13260,3017291015,0,mg/kg,NA
13261,3017291014,0,mg/kg,NA
13262,3017291013,0,mg/kg,NA
13263,3017291012,800,mg/kg,NA
13264,3017291011,800,mg/kg,NA
13265,3017291010,800,mg/kg,NA
13266,3017291009,240,mg/kg,NA
13267,3017291008,240,mg/kg,NA
13268,3017291007,240,mg/kg,NA
13269,3017291006,80,mg/kg,NA
13270,3017291005,80,mg/kg,NA
13271,3017291004,80,mg/kg,NA
13272,3017291003,0,mg/kg,NA
13273,3017291002,0,mg/kg,NA
13274,3017291001,0,mg/kg,NA
13275,3017290030,800,mg/kg,NA
13276,3017290029,800,mg/kg,NA
13277,3017290019,80,mg/kg,NA
13278,3017290014,800,mg/kg,NA
13279,3017290013,800,mg/kg,NA
13280,3017290011,240,mg/kg,NA
13281,3017290010,240,mg/kg,NA
13282,3017290009,80,mg/kg,NA
13283,3017290008,80,mg/kg,NA
13284,3017290007,80,mg/kg,NA
13285,3017290006,0,mg/kg,NA
13286,3017290005,0,mg/kg,NA
13287,3017290004,0,mg/kg,NA
13288,3017289009,1.6,mg/kg,NA
13289,3017289008,1.6,mg/kg,NA
13290,3017289007,1.6,mg/kg,NA
13291,3017289006,0.5,mg/kg,NA
13292,3017289005,0.5,mg/kg,NA
13293,3017289003,0,mg/kg,NA
13294,3017289002,0,mg/kg,NA
13295,3017289001,0,mg/kg,NA
13296,3017288030,5,mg/kg,NA
13297,3017288029,5,mg/kg,NA
13298,3017288028,5,mg/kg,NA
13299,3017288027,1.6,mg/kg,NA
13300,3017288026,1.6,mg/kg,NA
13301,3017288025,1.6,mg/kg,NA
13302,3017288024,0.5,mg/kg,NA
13303,3017288023,0.5,mg/kg,NA
13304,3017288022,0.5,mg/kg,NA
13305,3017288021,0,mg/kg,NA
13306,3017288020,0,mg/kg,NA
13307,3017288019,0,mg/kg,NA
13308,3017288018,1000,mg/kg,NA
13309,3017288017,1000,mg/kg,NA
13310,3017288016,1000,mg/kg,NA
13311,3017288015,300,mg/kg,NA
13312,3017288014,300,mg/kg,NA
13313,3017288013,300,mg/kg,NA
13314,3017288012,100,mg/kg,NA
13315,3017288011,100,mg/kg,NA
13316,3017288010,100,mg/kg,NA
13317,3017288009,0,mg/kg,NA
13318,3017288008,0,mg/kg,NA
13319,3017288007,0,mg/kg,NA
13320,3017288006,1000,mg/kg,NA
13321,3017288005,1000,mg/kg,NA
13322,3017288004,1000,mg/kg,NA
13323,3017288003,300,mg/kg,NA
13324,3017288002,300,mg/kg,NA
13325,3017288001,300,mg/kg,NA
13326,3017287030,100,mg/kg,NA
13327,3017287029,100,mg/kg,NA
13328,3017287028,100,mg/kg,NA
13329,3017287027,0,mg/kg,NA
13330,3017287026,0,mg/kg,NA
13331,3017287025,0,mg/kg,NA
13332,3017286030,1000,mg/kg,NA
13333,3017286029,1000,mg/kg,NA
13334,3017286028,1000,mg/kg,NA
13335,3017286027,300,mg/kg,NA
13336,3017286026,300,mg/kg,NA
13337,3017286025,100,mg/kg,NA
13338,3017286024,100,mg/kg,NA
13339,3017286023,100,mg/kg,NA
13340,3017286022,0,mg/kg,NA
13341,3017286021,0,mg/kg,NA
13342,3017286020,0,mg/kg,NA
13343,3017286019,1000,mg/kg,NA
13344,3017286018,1000,mg/kg,NA
13345,3017286017,1000,mg/kg,NA
13346,3017286016,300,mg/kg,NA
13347,3017286015,300,mg/kg,NA
13348,3017286014,300,mg/kg,NA
13349,3017286013,100,mg/kg,NA
13350,3017286012,100,mg/kg,NA
13351,3017286011,100,mg/kg,NA
13352,3017286010,0,mg/kg,NA
13353,3017286009,0,mg/kg,NA
13354,3017286008,0,mg/kg,NA
13355,3017285013,0,mg/kg,NA
13356,3017285012,1000,mg/kg,NA
13357,3017285011,1000,mg/kg,NA
13358,3017285010,1000,mg/kg,NA
13359,3017285009,300,mg/kg,NA
13360,3017285008,300,mg/kg,NA
13361,3017285007,300,mg/kg,NA
13362,3017285006,100,mg/kg,NA
13363,3017285005,100,mg/kg,NA
13364,3017285004,100,mg/kg,NA
13365,3017285003,0,mg/kg,NA
13366,3017285002,0,mg/kg,NA
13367,3017285001,0,mg/kg,NA
13368,3017284030,1000,mg/kg,NA
13369,3017284029,1000,mg/kg,NA
13370,3017284028,1000,mg/kg,NA
13371,3017284027,300,mg/kg,NA
13372,3017284026,300,mg/kg,NA
13373,3017284025,300,mg/kg,NA
13374,3017284024,100,mg/kg,NA
13375,3017284023,100,mg/kg,NA
13376,3017284022,100,mg/kg,NA
13377,3017284021,0,mg/kg,NA
13378,3017284020,0,mg/kg,NA
13379,3017284018,1000,mg/kg,NA
13380,3017284017,1000,mg/kg,NA
13381,3017284016,0,mg/kg,NA
13382,3017283021,5,mg/kg,NA
13383,3017283020,5,mg/kg,NA
13384,3017283019,5,mg/kg,NA
13385,3017283018,1.6,mg/kg,NA
13386,3017283017,1.6,mg/kg,NA
13387,3017283016,1.6,mg/kg,NA
13388,3017283015,0.5,mg/kg,NA
13389,3017283014,0.5,mg/kg,NA
13390,3017283013,0.5,mg/kg,NA
13391,3017283012,0,mg/kg,NA
13392,3017283011,0,mg/kg,NA
13393,3017283010,0,mg/kg,NA
13394,3017283009,5,mg/kg,NA
13395,3017283008,5,mg/kg,NA
13396,3017283007,5,mg/kg,NA
13397,3017283006,1.6,mg/kg,NA
13398,3017283005,1.6,mg/kg,NA
13399,3017283004,1.6,mg/kg,NA
13400,3017283003,0.5,mg/kg,NA
13401,3017283002,0.5,mg/kg,NA
13402,3017283001,0.5,mg/kg,NA
13403,3017282030,0,mg/kg,NA
13404,3017282029,0,mg/kg,NA
13405,3017282028,0,mg/kg,NA
13406,3017282027,200,mg/kg,NA
13407,3017282026,200,mg/kg,NA
13408,3017282025,200,mg/kg,NA
13409,3017282024,60,mg/kg,NA
13410,3017282023,60,mg/kg,NA
13411,3017282022,60,mg/kg,NA
13412,3017282021,20,mg/kg,NA
13413,3017282020,20,mg/kg,NA
13414,3017282019,20,mg/kg,NA
13415,3017282018,0,mg/kg,NA
13416,3017282017,0,mg/kg,NA
13417,3017282016,0,mg/kg,NA
13418,3017282015,200,mg/kg,NA
13419,3017282014,200,mg/kg,NA
13420,3017282013,200,mg/kg,NA
13421,3017282012,60,mg/kg,NA
13422,3017282011,60,mg/kg,NA
13423,3017282010,60,mg/kg,NA
13424,3017282009,20,mg/kg,NA
13425,3017282008,20,mg/kg,NA
13426,3017281013,5,mg/kg,NA
13427,3017281012,5,mg/kg,NA
13428,3017281011,5,mg/kg,NA
13429,3017281010,1.6,mg/kg,NA
13430,3017281009,1.6,mg/kg,NA
13431,3017281008,1.6,mg/kg,NA
13432,3017281007,0.5,mg/kg,NA
13433,3017281006,0.5,mg/kg,NA
13434,3017281005,0.5,mg/kg,NA
13435,3017281004,0,mg/kg,NA
13436,3017281003,0,mg/kg,NA
13437,3017281002,0,mg/kg,NA
13438,3017281001,5,mg/kg,NA
13439,3017280030,5,mg/kg,NA
13440,3017280029,5,mg/kg,NA
13441,3017280028,1.6,mg/kg,NA
13442,3017280027,1.6,mg/kg,NA
13443,3017280026,1.6,mg/kg,NA
13444,3017280025,0.5,mg/kg,NA
13445,3017280024,0.5,mg/kg,NA
13446,3017280023,0.5,mg/kg,NA
13447,3017280022,0,mg/kg,NA
13448,3017280021,0,mg/kg,NA
13449,3017280020,0,mg/kg,NA
13450,3017279025,5,mg/kg,NA
13451,3017279024,5,mg/kg,NA
13452,3017279023,5,mg/kg,NA
13453,3017279022,1.6,mg/kg,NA
13454,3017279021,1.6,mg/kg,NA
13455,3017279020,1.6,mg/kg,NA
13456,3017279019,0.5,mg/kg,NA
13457,3017279018,0.5,mg/kg,NA
13458,3017279017,0.5,mg/kg,NA
13459,3017279016,0,mg/kg,NA
13460,3017279015,0,mg/kg,NA
13461,3017279014,0,mg/kg,NA
13462,3017279013,5,mg/kg,NA
13463,3017279012,5,mg/kg,NA
13464,3017279011,5,mg/kg,NA
13465,3017279010,1.6,mg/kg,NA
13466,3017279009,1.6,mg/kg,NA
13467,3017279008,1.6,mg/kg,NA
13468,3017279007,0.5,mg/kg,NA
13469,3017279006,0.5,mg/kg,NA
13470,3017279005,0.5,mg/kg,NA
13471,3017279004,0,mg/kg,NA
13472,3017279003,0,mg/kg,NA
13473,3017279002,0,mg/kg,NA
13474,3017279001,200,mg/kg,NA
13475,3017278030,200,mg/kg,NA
13476,3017278029,200,mg/kg,NA
13477,3017278028,60,mg/kg,NA
13478,3017278027,60,mg/kg,NA
13479,3017278026,60,mg/kg,NA
13480,3017278025,20,mg/kg,NA
13481,3017278024,20,mg/kg,NA
13482,3017278023,20,mg/kg,NA
13483,3017278022,0,mg/kg,NA
13484,3017278021,0,mg/kg,NA
13485,3017278020,0,mg/kg,NA
13486,3017278019,200,mg/kg,NA
13487,3017278018,200,mg/kg,NA
13488,3017278017,200,mg/kg,NA
13489,3017278016,60,mg/kg,NA
13490,3017278015,60,mg/kg,NA
13491,3017278014,60,mg/kg,NA
13492,3017278013,20,mg/kg,NA
13493,3017278012,20,mg/kg,NA
13494,3017278011,20,mg/kg,NA
13495,3017278010,0,mg/kg,NA
13496,3017278009,0,mg/kg,NA
13497,3017278008,0,mg/kg,NA
13498,3017278007,300,fEg/kg,NA
13499,3017278006,300,fEg/kg,NA
13500,3017278005,300,fEg/kg,NA
13501,3017278004,100,fEg/kg,NA
13502,3017278003,100,fEg/kg,NA
13503,3017278002,100,fEg/kg,NA
13504,3017278001,30,fEg/kg,NA
13505,3017277030,30,fEg/kg,NA
13506,3017277029,30,fEg/kg,NA
13507,3017277028,0,fEg/kg,NA
13508,3017277027,0,fEg/kg,NA
13509,3017277026,0,fEg/kg,NA
13510,3017276030,300,fEg/kg,NA
13511,3017276029,300,fEg/kg,NA
13512,3017276028,300,fEg/kg,NA
13513,3017276027,100,fEg/kg,NA
13514,3017276026,100,fEg/kg,NA
13515,3017276025,100,fEg/kg,NA
13516,3017276024,30,fEg/kg,NA
13517,3017276023,30,fEg/kg,NA
13518,3017276022,30,fEg/kg,NA
13519,3017276021,0,fEg/kg,NA
13520,3017276020,0,fEg/kg,NA
13521,3017276019,0,fEg/kg,NA
13522,3017276018,200,mg/kg,NA
13523,3017276017,200,mg/kg,NA
13524,3017276016,200,mg/kg,NA
13525,3017276015,60,mg/kg,NA
13526,3017276014,60,mg/kg,NA
13527,3017276013,60,mg/kg,NA
13528,3017276012,20,mg/kg,NA
13529,3017276011,20,mg/kg,NA
13530,3017276010,20,mg/kg,NA
13531,3017276009,0,mg/kg,NA
13532,3017276008,0,mg/kg,NA
13533,3017276007,0,mg/kg,NA
13534,3017276006,200,mg/kg,NA
13535,3017276005,200,mg/kg,NA
13536,3017276004,200,mg/kg,NA
13537,3017276003,60,mg/kg,NA
13538,3017276002,60,mg/kg,NA
13539,3017276001,60,mg/kg,NA
13540,3017275030,20,mg/kg,NA
13541,3017275029,20,mg/kg,NA
13542,3017275028,20,mg/kg,NA
13543,3017275027,0,mg/kg,NA
13544,3017275026,0,mg/kg,NA
13545,3017275025,0,mg/kg,NA
13546,3017274004,20,mg/kg,NA
13547,3017274003,0,mg/kg,NA
13548,3017274002,0,mg/kg,NA
13549,3017274001,0,mg/kg,NA
13550,3017273030,300,fEg/kg,NA
13551,3017273029,300,fEg/kg,NA
13552,3017273028,300,fEg/kg,NA
13553,3017273027,100,fEg/kg,NA
13554,3017273026,100,fEg/kg,NA
13555,3017273025,100,fEg/kg,NA
13556,3017273024,30,fEg/kg,NA
13557,3017273023,30,fEg/kg,NA
13558,3017273022,30,fEg/kg,NA
13559,3017273021,0,fEg/kg,NA
13560,3017273020,0,fEg/kg,NA
13561,3017273019,0,fEg/kg,NA
13562,3017273018,300,fEg/kg,NA
13563,3017273017,300,fEg/kg,NA
13564,3017273016,300,fEg/kg,NA
13565,3017273015,100,fEg/kg,NA
13566,3017273014,100,fEg/kg,NA
13567,3017273013,100,fEg/kg,NA
13568,3017273012,30,fEg/kg,NA
13569,3017273011,30,fEg/kg,NA
13570,3017273010,30,fEg/kg,NA
13571,3017273009,0,fEg/kg,NA
13572,3017273008,0,fEg/kg,NA
13573,3017272012,600,mg/kg,NA
13574,3017272011,600,mg/kg,NA
13575,3017272010,600,mg/kg,NA
13576,3017272009,200,mg/kg,NA
13577,3017272008,200,mg/kg,NA
13578,3017272007,200,mg/kg,NA
13579,3017272006,60,mg/kg,NA
13580,3017272005,60,mg/kg,NA
13581,3017272004,60,mg/kg,NA
13582,3017272003,0,mg/kg,NA
13583,3017272002,0,mg/kg,NA
13584,3017272001,0,mg/kg,NA
13585,3017271030,600,mg/kg,NA
13586,3017271029,600,mg/kg,NA
13587,3017271028,600,mg/kg,NA
13588,3017271027,200,mg/kg,NA
13589,3017271026,200,mg/kg,NA
13590,3017271025,200,mg/kg,NA
13591,3017271024,60,mg/kg,NA
13592,3017271022,10,mg/kg,NA
13593,3017271021,10,mg/kg,NA
13594,3017271020,10,mg/kg,NA
13595,3017271019,3,mg/kg,NA
13596,3017271018,0,fEg/kg,NA
13597,3017271017,3,mg/kg,NA
13598,3017271016,3,mg/kg,NA
13599,3017271014,0,mg/kg,NA
13600,3017271013,0,mg/kg,NA
13601,3017271012,30,mg/kg,NA
13602,3017271011,30,mg/kg,NA
13603,3017271010,30,mg/kg,NA
13604,3017271009,10,mg/kg,NA
13605,3017271008,10,mg/kg,NA
13606,3017271007,10,mg/kg,NA
13607,3017271006,3,mg/kg,NA
13608,3017271005,3,mg/kg,NA
13609,3017271004,3,mg/kg,NA
13610,3017271003,0,mg/kg,NA
13611,3017271002,0,mg/kg,NA
13612,3017271001,0,mg/kg,NA
13613,3017270030,60,mg/kg,NA
13614,3017270029,60,mg/kg,NA
13615,3017270028,0,mg/kg,NA
13616,3017270027,0,mg/kg,NA
13617,3017270026,0,mg/kg,NA
13618,3017270025,800,mg/kg,NA
13619,3017270024,800,mg/kg,NA
13620,3017270023,800,mg/kg,NA
13621,3017270022,240,mg/kg,NA
13622,3017270021,240,mg/kg,NA
13623,3017270020,240,mg/kg,NA
13624,3017270019,80,mg/kg,NA
13625,3017270018,80,mg/kg,NA
13626,3017270017,80,mg/kg,NA
13627,3017270016,0,mg/kg,NA
13628,3017270014,0,mg/kg,NA
13629,3017270013,80,mg/kg,NA
13630,3017270012,80,mg/kg,NA
13631,3017270011,80,mg/kg,NA
13632,3017270010,0,mg/kg,NA
13633,3017270009,0,mg/kg,NA
13634,3017270008,0,mg/kg,NA
13635,3017270007,800,mg/kg,NA
13636,3017270006,800,mg/kg,NA
13637,3017270005,800,mg/kg,NA
13638,3017270004,240,mg/kg,NA
13639,3017270003,240,mg/kg,NA
13640,3017270002,240,mg/kg,NA
13641,3017270001,30,mg/kg,NA
13642,3017269030,30,mg/kg,NA
13643,3017269029,30,mg/kg,NA
13644,3017269028,10,mg/kg,NA
13645,3017269027,10,mg/kg,NA
13646,3017269026,10,mg/kg,NA
13647,3017269025,3,mg/kg,NA
13648,3017269024,3,mg/kg,NA
13649,3017269023,3,mg/kg,NA
13650,3017269022,0,mg/kg,NA
13651,3017269021,0,mg/kg,NA
13652,3017269020,0,mg/kg,NA
13653,3017269019,30,mg/kg,NA
13654,3017269018,30,mg/kg,NA
13655,3017269017,30,mg/kg,NA
13656,3017269016,10,mg/kg,NA
13657,3017269015,10,mg/kg,NA
13658,3017269014,10,mg/kg,NA
13659,3017269013,3,mg/kg,NA
13660,3017269012,3,mg/kg,NA
13661,3017269011,3,mg/kg,NA
13662,3017269010,0,mg/kg,NA
13663,3017269009,0,mg/kg,NA
13664,3017269008,0,mg/kg,NA
13665,3017266025,30,mg/kg,NA
13666,3017266024,30,mg/kg,NA
13667,3017266023,30,mg/kg,NA
13668,3017266022,10,mg/kg,NA
13669,3017266021,10,mg/kg,NA
13670,3017266020,10,mg/kg,NA
13671,3017266019,3,mg/kg,NA
13672,3017266018,3,mg/kg,NA
13673,3017266017,3,mg/kg,NA
13674,3017266016,0,mg/kg,NA
13675,3017266015,0,mg/kg,NA
13676,3017266014,0,mg/kg,NA
13677,3017266013,30,mg/kg,NA
13678,3017266012,30,mg/kg,NA
13679,3017266011,30,mg/kg,NA
13680,3017266010,10,mg/kg,NA
13681,3017266009,10,mg/kg,NA
13682,3017266008,10,mg/kg,NA
13683,3017266007,3,mg/kg,NA
13684,3017266006,3,mg/kg,NA
13685,3017266005,3,mg/kg,NA
13686,3017266004,0,mg/kg,NA
13687,3017266003,0,mg/kg,NA
13688,3017266002,0,mg/kg,NA
13689,3017266001,1000,mg/kg,NA
13690,3017265030,1000,mg/kg,NA
13691,3017265029,1000,mg/kg,NA
13692,3017265028,300,mg/kg,NA
13693,3017265027,300,mg/kg,NA
13694,3017265026,300,mg/kg,NA
13695,3017265025,100,mg/kg,NA
13696,3017265024,100,mg/kg,NA
13697,3017265023,100,mg/kg,NA
13698,3017265022,0,mg/kg,NA
13699,3017265021,0,mg/kg,NA
13700,3017265020,0,mg/kg,NA
13701,3017265019,400,mg/kg,NA
13702,3017265018,400,mg/kg,NA
13703,3017265017,400,mg/kg,NA
13704,3017265016,120,mg/kg,NA
13705,3017265015,120,mg/kg,NA
13706,3017265014,120,mg/kg,NA
13707,3017265013,40,mg/kg,NA
13708,3017265012,40,mg/kg,NA
13709,3017265011,40,mg/kg,NA
13710,3017265010,0,mg/kg,NA
13711,3017265009,0,mg/kg,NA
13712,3017265008,0,mg/kg,NA
13713,3017265007,0,mg/kg,NA
13714,3017264017,0,mg/kg,NA
13715,3017264015,400,mg/kg,NA
13716,3017264013,1000,mg/kg,NA
13717,3017264012,1000,mg/kg,NA
13718,3017264011,1000,mg/kg,NA
13719,3017264010,300,mg/kg,NA
13720,3017264009,300,mg/kg,NA
13721,3017264008,300,mg/kg,NA
13722,3017264007,100,mg/kg,NA
13723,3017264006,100,mg/kg,NA
13724,3017264005,100,mg/kg,NA
13725,3017264004,0,mg/kg,NA
13726,3017264003,0,mg/kg,NA
13727,3017264002,0,mg/kg,NA
13728,3017264001,1000,mg/kg,NA
13729,3017263030,1000,mg/kg,NA
13730,3017263029,1000,mg/kg,NA
13731,3017263028,300,mg/kg,NA
13732,3017263027,300,mg/kg,NA
13733,3017263026,300,mg/kg,NA
13734,3017263025,100,mg/kg,NA
13735,3017263024,100,mg/kg,NA
13736,3017263023,100,mg/kg,NA
13737,3017263022,0,mg/kg,NA
13738,3017263021,0,mg/kg,NA
13739,3017263020,0,mg/kg,NA
13740,3017263019,600,mg/kg,NA
13741,3017263018,600,mg/kg,NA
13742,3017263017,600,mg/kg,NA
13743,3017263016,200,mg/kg,NA
13744,3017263015,200,mg/kg,NA
13745,3017263014,200,mg/kg,NA
13746,3017263013,60,mg/kg,NA
13747,3017263012,60,mg/kg,NA
13748,3017263011,60,mg/kg,NA
13749,3017263010,0,mg/kg,NA
13750,3017263009,0,mg/kg,NA
13751,3017263008,0,mg/kg,NA
13752,3017263007,600,mg/kg,NA
13753,3017263006,600,mg/kg,NA
13754,3017263005,600,mg/kg,NA
13755,3017263004,200,mg/kg,NA
13756,3017263003,200,mg/kg,NA
13757,3017263002,200,mg/kg,NA
13758,3017263001,60,mg/kg,NA
13759,3017262030,60,mg/kg,NA
13760,3017262029,60,mg/kg,NA
